name;year;price;place;liters;engine_type;transmission_type;drivetrain_type;mileage;car_is_new;normal_price;high_price;no_eval_price
Kia Rio; 2016;930000;Омутинское;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;113 тыс. км;0;1;0;0
Kia Rio; 2020;1200000;Новосибирск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;51 тыс. км;0;0;0;0
Kia Rio; 2016;1090000;Омск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;43 тыс. км;0;0;1;0
Kia Rio; 2020;1370000;Новокузнецк;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;25 тыс. км;0;1;0;0
Kia Rio; 2010;459000;Кемерово;1.4 л (95 л.с.),;бензин,;механика,;передний,;119 тыс. км;0;0;0;0
Kia Rio; 2011;670000;Красноярск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;178 тыс. км;0;1;0;0
Kia Rio; 2015;1000000;Москва;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;47 тыс. км;0;1;0;0
Kia Rio; 2016;550000;Новосибирск;1.4 л (107 л.с.),;бензин,;механика,;передний,;360 тыс. км;0;0;0;0
Kia Rio; 2003;250000;Боготол;1.5 л (97 л.с.),;бензин,;механика,;передний,;186 тыс. км;0;1;0;0
Kia Rio; 2018;1089999;Кемерово;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;118 тыс. км;0;1;0;0
Kia Rio; 2019;1159999;Кемерово;1.6 л (123 л.с.),;бензин,;механика,;передний,;55 тыс. км;0;1;0;0
Kia Rio; 2020;1440000;Томск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;31 тыс. км;0;1;0;0
Kia Rio; 2016;650000;Абакан;1.6 л (123 л.с.),;бензин,;механика,;передний,;250 тыс. км;0;1;0;0
Kia Rio; 2017;950000;Томск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;123 тыс. км;0;1;0;0
Kia Rio; 2021;1700000;Москва;1.6 л,;бензин,;передний,;24 тыс. км;0;0;1;0;0
Kia Rio; 2019;920000;Новосибирск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;193 тыс. км;0;0;0;0
Kia Rio; 2013;600000;Москва;1.6 л,;бензин,;механика,;передний,;210 тыс. км;0;1;0;0
Kia Rio; 2019;1495000;Ставрополь;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;36 тыс. км;0;0;1;0
Kia Rio; 2021;1499000;Волгоград;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;46 тыс. км;0;1;0;0
Kia Rio; 2015;845000;Минеральные Воды;1.4 л (107 л.с.),;бензин,;механика,;передний,;94 тыс. км;0;1;0;0
Kia Rio; 2017;1178000;Реутов;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;84 тыс. км;0;0;0;1
Kia Rio; 2019;1225000;Санкт-Петербург;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;53 тыс. км;0;1;0;0
Kia Rio; 2020;1392580;Санкт-Петербург;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;50 тыс. км;0;1;0;0
Kia Rio; 2020;1705000;Санкт-Петербург;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;22 тыс. км;0;0;1;0
Kia Rio; 2021;1550000;Санкт-Петербург;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;30 тыс. км;0;1;0;0
Kia Rio; 2018;1100000;Жуковский;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;62 тыс. км;0;1;0;0
Kia Rio; 2018;1100000;Санкт-Петербург;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;78 тыс. км;0;1;0;0
Kia Rio; 2018;1300000;Челябинск;1.4 л (100 л.с.),;бензин,;АКПП,;передний,;98 тыс. км;0;0;1;0
Kia Rio; 2009;455000;Рязань;1.4 л (97 л.с.),;бензин,;АКПП,;передний,;158 тыс. км;0;0;0;0
Kia Rio; 2011;570000;Ханты-Мансийск;1.4 л (97 л.с.),;бензин,;механика,;передний,;179 тыс. км;0;0;0;1
Kia Rio; 2020;1800000;Михнево;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;18 тыс. км;0;0;1;0
Kia Rio; 2018;1100000;Москва;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;59 тыс. км;0;1;0;0
Kia Rio; 2014;730000;Промышленная;1.6 л (123 л.с.),;бензин,;механика,;передний,;182 тыс. км;0;1;0;0
Kia Rio; 2015;935000;Челябинск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;142 тыс. км;0;1;0;0
Kia Rio; 2021;1710000;Тюмень;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;13 тыс. км;0;1;0;0
Kia Rio; 2016;930000;Кривошеино;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;77 тыс. км;0;1;0;0
Kia Rio; 2009;429000;Санкт-Петербург;1.4 л (97 л.с.),;бензин,;АКПП,;передний,;161 тыс. км;0;0;0;0
Kia Rio; 2013;820000;Краснодар;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;115 тыс. км;0;1;0;0
Kia Rio; 2021;1820000;Новосибирск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;25 тыс. км;0;1;0;0
Kia Rio; 2019;1239000;Саратов;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;96 тыс. км;0;1;0;0
Kia Rio; 2015;750000;Краснодар;1.6 л (123 л.с.),;бензин,;механика,;передний,;98 тыс. км;0;0;0;0
Kia Rio; 2013;800000;Барнаул;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;200 тыс. км;0;0;1;0
Kia Rio; 2012;660000;Камышин;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;150 тыс. км;0;1;0;0
Kia Rio; 2017;1100000;Тюмень;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;89 тыс. км;0;1;0;0
Kia Rio; 2020;1300000;Новокуйбышевск;1.6 л (123 л.с.),;бензин,;механика,;передний,;30 тыс. км;0;1;0;0
Kia Rio; 2018;1086000;Челябинск;1.6 л (123 л.с.),;бензин,;механика,;передний,;75 тыс. км;0;1;0;0
Kia Rio; 2011;620000;Омск;1.4 л (95 л.с.),;бензин,;механика,;передний,;134 тыс. км;0;1;0;0
Kia Rio; 2012;720000;Новосибирск;1.6 л (123 л.с.),;бензин,;механика,;передний,;150 тыс. км;0;1;0;0
Kia Rio; 2014;740000;Санкт-Петербург;1.4 л (107 л.с.),;бензин,;АКПП,;передний,;125 тыс. км;0;1;0;0
Kia Rio; 2004;140000;Москва;1.5 л (95 л.с.),;бензин,;АКПП,;передний,;250 тыс. км;0;0;0;1
Kia Rio; 2013;599000;Красноярск;1.6 л (123 л.с.),;бензин,;механика,;передний,;200 тыс. км;0;0;0;0
Kia Rio; 2012;529000;Шадринск;1.6 л (123 л.с.),;бензин,;механика,;передний,;187 тыс. км;0;0;0;0
Kia Rio; 2010;500000;Москва;1.4 л (95 л.с.),;бензин,;механика,;передний,;260 тыс. км;0;1;0;0
Kia Rio; 2012;550000;Якутск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;190 тыс. км;0;0;0;0
Kia Rio; 2017;1300000;Уфа;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;44 тыс. км;0;0;1;0
Kia Rio; 2017;950000;Томск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;27 тыс. км;0;1;0;0
Kia Rio; 2017;1225000;Ростов-на-Дону;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;87 тыс. км;0;0;1;0
Kia Rio; 2018;1555000;Ханты-Мансийск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;73 тыс. км;0;0;1;0
Kia Rio; 2020;1750000;Симферополь;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;51 тыс. км;0;0;1;0
Kia Rio; 2017;1120000;Москва;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;60 тыс. км;0;0;1;0
Kia Rio; 2017;950000;Омск;1.4 л (107 л.с.),;бензин,;АКПП,;передний,;62 тыс. км;0;1;0;0
Kia Rio; 2017;1150000;Канск;1.6 л (123 л.с.),;бензин,;механика,;передний,;39 тыс. км;0;1;0;0
Kia Rio; 2015;720000;Новороссийск;1.4 л (107 л.с.),;бензин,;механика,;передний,;107 тыс. км;0;1;0;0
Kia Rio; 2017;1125000;Саранск;1.6 л,;бензин,;механика,;передний,;118 тыс. км;0;0;0;1
Kia Rio; 2018;1150000;Оренбург;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;72 тыс. км;0;1;0;0
Kia Rio; 2017;975000;Курган;1.6 л (123 л.с.),;бензин,;механика,;передний,;145 тыс. км;0;1;0;0
Kia Rio; 2021;1750000;Краснодар;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;20 тыс. км;0;1;0;0
Kia Rio; 2009;470000;Нижневартовск;1.4 л (97 л.с.),;бензин,;механика,;передний,;189 тыс. км;0;1;0;0
Kia Rio; 2013;723000;Павловский Посад;1.4 л (107 л.с.),;бензин,;механика,;передний,;90 тыс. км;0;1;0;0
Kia Rio; 2018;1300000;Пенза;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;61 тыс. км;0;1;0;0
Kia Rio; 2016;599000;Хасавюрт;1.4 л (100 л.с.),;бензин,;механика,;передний,;395 тыс. км;0;0;0;1
Kia Rio; 2011;797000;Уфа;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;165 тыс. км;0;0;1;0
Kia Rio; 2014;759900;Нижний Новгород;1.6 л (123 л.с.),;бензин,;механика,;передний,;134 тыс. км;0;1;0;0
Kia Rio; 2018;1160000;Оренбург;1.6 л (123 л.с.),;бензин,;механика,;передний,;76 тыс. км;0;1;0;0
Kia Rio; 2021;1784000;Минеральные Воды;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;24 тыс. км;0;1;0;0
Kia Rio; 2014;865000;Ставрополь;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;125 тыс. км;0;1;0;0
Kia Rio; 2018;1200000;Нурлат;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;126 тыс. км;0;0;1;0
Kia Rio; 2013;761000;Ростов-на-Дону;1.4 л (107 л.с.),;бензин,;АКПП,;передний,;149 тыс. км;0;0;1;0
Kia Rio; 2012;688000;Шахты;1.4 л (107 л.с.),;бензин,;АКПП,;передний;0;0;1;0;0
Kia Rio; 2010;585000;Шахты;1.4 л (95 л.с.),;бензин,;механика,;передний;0;0;1;0;0
Kia Rio; 2014;680000;Краснодар;1.4 л (107 л.с.),;бензин,;АКПП,;передний,;58 тыс. км;0;0;0;0
Kia Rio; 2017;750000;Красноярск;1.4 л (100 л.с.),;бензин,;механика,;передний,;97 тыс. км;0;0;0;0
Kia Rio; 2020;1470000;Курган;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;60 тыс. км;0;1;0;0
Kia Rio; 2022;1900000;Барнаул;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;18 тыс. км;0;1;0;0
Kia Rio; 2014;679777;Нижний Новгород;1.6 л (123 л.с.),;бензин,;механика,;передний,;159 тыс. км;0;1;0;0
Kia Rio; 2017;916667;Новосибирск;1.4 л (107 л.с.),;бензин,;АКПП,;передний,;42 тыс. км;0;1;0;0
Kia Rio; 2018;830000;Хабаровск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;135 тыс. км;0;0;0;0
Kia Rio; 2011;599000;Ижевск;1.4 л (97 л.с.),;бензин,;механика,;передний,;123 тыс. км;0;1;0;0
Kia Rio; 2005;320000;Кореновск;1.5 л (97 л.с.),;бензин,;механика,;передний,;223 тыс. км;0;0;1;0
Kia Rio; 2014;850000;Барнаул;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;140 тыс. км;0;1;0;0
Kia Rio; 2013;645000;Новоселицкое;1.4 л (107 л.с.),;бензин,;механика,;передний,;198 тыс. км;0;1;0;0
Kia Rio; 2019;1360000;Пермь;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;93 тыс. км;0;0;1;0
Kia Rio; 2018;1395000;Москва;1.6 л (123 л.с.),;бензин,;механика,;передний,;74 тыс. км;0;0;0;1
Kia Rio; 2016;1085200;Тамбов;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;128 тыс. км;0;0;0;1
Kia Rio; 2010;497000;Кемерово;1.4 л (95 л.с.),;бензин,;АКПП,;передний,;110 тыс. км;0;1;0;0
Kia Rio; 2018;1100000;Сургут;1.4 л (100 л.с.),;бензин,;механика,;передний,;54 тыс. км;0;1;0;0
Kia Rio; 2018;1200000;Новосибирск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;58 тыс. км;0;1;0;0
Kia Rio; 2014;866962;Казань;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;151 тыс. км;0;0;1;0
Kia Rio; 2015;690000;Краснодар;1.4 л (107 л.с.),;бензин,;АКПП,;передний,;200 тыс. км;0;1;0;0
Kia Rio; 2015;950000;Ростов-на-Дону;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;138 тыс. км;0;0;1;0
Kia Rio; 2016;955000;Белгород;1.4 л (107 л.с.),;бензин,;механика,;передний,;107 тыс. км;0;0;1;0
Kia Rio; 2018;1200000;Новосибирск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;58 тыс. км;0;1;0;0
Kia Rio; 2012;516666;Кемерово;1.4 л (107 л.с.),;бензин,;АКПП,;передний,;178 тыс. км;0;1;0;0
Kia Rio; 2018;1350000;Орск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;36 тыс. км;0;1;0;0
Kia Rio; 2018;1250000;Краснодар;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;121 тыс. км;0;0;1;0
Kia Rio; 2019;830000;Карасук;1.4 л (100 л.с.),;бензин,;АКПП,;передний,;95 тыс. км;0;0;0;0
Kia Rio; 2012;600000;Борзя;1.6 л (123 л.с.),;бензин,;механика,;передний,;160 тыс. км;0;1;0;0
Kia Rio; 2020;1759000;Смоленск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;8 тыс. км;0;0;1;0
Kia Rio; 2020;1465000;Ростов-на-Дону;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;19 тыс. км;0;1;0;0
Kia Rio; 2021;1680000;Кызыл;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;22 тыс. км;0;1;0;0
Kia Rio; 2021;1510000;Омск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;53 тыс. км;0;1;0;0
Kia Rio; 2012;565000;Тюмень;1.4 л (107 л.с.),;бензин,;АКПП,;передний,;124 тыс. км;0;1;0;0
Kia Rio; 2011;625000;Чита;1.4 л (107 л.с.),;бензин,;АКПП,;передний,;87 тыс. км;0;1;0;0
Kia Rio; 2020;1450000;Шадринск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;51 тыс. км;0;1;0;0
Kia Rio; 2015;825000;Калуга;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;150 тыс. км;0;1;0;0
Kia Rio; 2015;650000;Туапсе;1.4 л (107 л.с.),;бензин,;механика,;передний,;160 тыс. км;0;1;0;0
Kia Rio; 2008;410000;Глазов;1.4 л (97 л.с.),;бензин,;механика,;передний;0;0;1;0;0
Kia Rio; 2013;720000;Барнаул;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;154 тыс. км;0;1;0;0
Kia Rio; 2011;650000;Красноярск;1.4 л (95 л.с.),;бензин,;АКПП,;передний,;55 тыс. км;0;1;0;0
Kia Rio; 2015;750000;Шуя;1.4 л (107 л.с.),;бензин,;механика,;передний,;95 тыс. км;0;1;0;0
Kia Rio; 2015;718000;Краснодар;1.4 л (107 л.с.),;бензин,;АКПП,;передний,;130 тыс. км;0;1;0;0
Kia Rio; 2017;1150000;Екатеринбург;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;72 тыс. км;0;0;1;0
Kia Rio; 2019;1149100;Магнитогорск;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;101 тыс. км;0;1;0;0
Kia Rio; 2021;1519000;Киров;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;19 тыс. км;0;1;0;0
Kia Rio; 2013;720000;Екатеринбург;1.4 л (107 л.с.),;бензин,;АКПП,;передний,;130 тыс. км;0;1;0;0
Kia Rio; 2013;700000;Лангепас;1.6 л (123 л.с.),;бензин,;АКПП,;передний,;300 тыс. км;0;1;0;0
Kia Rio; 2010;499000;Чайковский;1.4 л (95 л.с.),;бензин,;АКПП,;передний,;259 тыс. км;0;1;0;0
Kia Rio; 2021;1819000;Москва;1.4 л (100 л.с.),;бензин,;механика,;передний;0;1;0;0;0
Kia Rio; 2014;580000;Орск;1.4 л (107 л.с.),;бензин,;механика,;передний,;280 тыс. км;0;0;0;0
