,name,year,price,place,liters,engine,transmission,drivetrain,mileage,new,hp,body_type
13814,Kia Seltos,2022,2850000,Москва,2.0,petrol,variator,front_wheel,0,0,149,off_roader
13815,Kia Seltos,2019,1950000,Владивосток,1.6,petrol,robot,4WD,63000,0,177,off_roader
13816,Kia Seltos,2019,1820000,Владивосток,1.6,petrol,robot,front_wheel,65000,0,177,off_roader
13817,Kia Seltos,2022,2990000,Москва,2.0,petrol,variator,4WD,1000,0,149,off_roader
13818,Kia Seltos,2022,2300000,Калининград,1.6,petrol,automatic,4WD,4000,0,121,off_roader
13819,Kia Seltos,2020,2017777,Санкт-Петербург,1.6,petrol,automatic,4WD,18000,0,121,off_roader
13820,Kia Seltos,2022,2690000,Москва,1.6,petrol,robot,4WD,5000,0,177,off_roader
13821,Kia Seltos,2022,2990000,Москва,2.0,petrol,variator,4WD,0,1,149,off_roader
13822,Kia Seltos,2020,2150000,Омск,1.6,petrol,automatic,front_wheel,16000,0,123,off_roader
13823,Kia Seltos,2022,2470000,Тольятти,2.0,petrol,variator,front_wheel,0,1,149,off_roader
13824,Kia Seltos,2020,2250000,Красноярск,2.0,petrol,variator,4WD,51000,0,149,off_roader
13825,Kia Seltos,2020,2599000,Сургут,2.0,petrol,variator,4WD,2000,0,149,off_roader
13826,Kia Seltos,2020,1950000,Томск,2.0,petrol,variator,4WD,84000,0,149,off_roader
13827,Kia Seltos,2022,2600000,Москва,2.0,petrol,variator,front_wheel,0,1,149,off_roader
13828,Kia Seltos,2020,2180000,Краснодар,1.6,petrol,automatic,front_wheel,52000,0,123,off_roader
13829,Kia Seltos,2021,2850000,Павловская,2.0,petrol,variator,4WD,6000,0,149,off_roader
13830,Kia Seltos,2021,2699990,Нижний Новгород,2.0,petrol,variator,4WD,8000,0,149,off_roader
13831,Kia Seltos,2021,2350000,Сургут,1.6,petrol,automatic,4WD,23000,0,121,off_roader
13832,Kia Seltos,2021,2550000,Москва,1.6,petrol,robot,4WD,54000,0,177,off_roader
13833,Kia Seltos,2021,2229000,Новосибирск,2.0,petrol,variator,front_wheel,5000,0,149,off_roader
13834,Kia Seltos,2022,2616790,Санкт-Петербург,1.6,petrol,automatic,front_wheel,0,1,123,off_roader
13835,Kia Seltos,2022,2616790,Санкт-Петербург,1.6,petrol,automatic,front_wheel,0,1,123,off_roader
13836,Kia Seltos,2022,2480000,Пермь,2.0,petrol,variator,front_wheel,1000,0,149,off_roader
13837,Kia Seltos,2021,1980000,Абакан,1.6,petrol,automatic,front_wheel,43000,0,123,off_roader
13838,Kia Seltos,2022,2294900,Санкт-Петербург,2.0,petrol,variator,front_wheel,0,1,149,off_roader
13839,Kia Seltos,2022,2294900,Санкт-Петербург,2.0,petrol,variator,front_wheel,0,1,149,off_roader
13840,Kia Seltos,2021,2110000,Челябинск,1.6,petrol,automatic,front_wheel,19000,0,123,off_roader
13841,Kia Seltos,2022,3257100,Санкт-Петербург,1.6,petrol,robot,4WD,0,1,177,off_roader
13842,Kia Seltos,2022,2200000,Екатеринбург,1.6,petrol,automatic,4WD,20000,0,121,off_roader
13843,Kia Seltos,2022,2314900,Ноябрьск,1.6,petrol,automatic,4WD,0,1,121,off_roader
13844,Kia Seltos,2022,2599000,Нягань,2.0,petrol,variator,4WD,0,0,149,off_roader
13845,Kia Seltos,2022,2500000,Тюмень,2.0,petrol,variator,front_wheel,3000,0,149,off_roader
13846,Kia Seltos,2020,2120000,Пермь,1.6,petrol,automatic,4WD,75000,0,121,off_roader
13847,Kia Seltos,2022,3150000,Барнаул,1.6,petrol,robot,4WD,0,1,177,off_roader
13848,Kia Seltos,2022,2750000,Москва,2.0,petrol,variator,front_wheel,0,1,149,off_roader
13849,Kia Seltos,2022,2616790,Санкт-Петербург,1.6,petrol,automatic,front_wheel,0,1,123,off_roader
13852,Kia Seltos,2022,2468000,Краснодар,2.0,petrol,variator,front_wheel,1000,0,149,off_roader
13853,Kia Seltos,2021,2124000,Москва,2.0,petrol,variator,front_wheel,18000,0,149,off_roader
13854,Kia Seltos,2022,2559000,Санкт-Петербург,1.6,petrol,automatic,front_wheel,1000,0,123,off_roader
13855,Kia Seltos,2021,2199000,Сыктывкар,2.0,petrol,automatic,front_wheel,21000,0,149,off_roader
13856,Kia Seltos,2020,2200000,Хабаровск,2.0,petrol,variator,front_wheel,1000,0,149,off_roader
13857,Kia Seltos,2023,2487000,Москва,2.0,petrol,variator,front_wheel,4000,0,149,off_roader
13858,Kia Seltos,2022,2470000,Оренбург,2.0,petrol,variator,front_wheel,1000,0,149,off_roader
13859,Kia Seltos,2021,2450000,Чита,2.0,petrol,variator,front_wheel,9000,0,149,off_roader
13860,Kia Seltos,2022,2150000,Омск,2.0,petrol,variator,front_wheel,1000,0,149,off_roader
13861,Kia Seltos,2020,1920000,Уфа,1.6,petrol,automatic,4WD,58000,0,121,off_roader
13862,Kia Seltos,2020,2100000,Краснодар,2.0,petrol,variator,4WD,60000,0,149,off_roader
13863,Kia Seltos,2021,2290000,Хабаровск,1.6,petrol,automatic,front_wheel,11000,0,123,off_roader
13864,Kia Seltos,2020,2149000,Благовещенск,1.6,petrol,automatic,front_wheel,56000,0,123,off_roader
13865,Kia Seltos,2021,2614000,Москва,1.6,petrol,automatic,4WD,25000,0,121,off_roader
13866,Kia Seltos,2021,2511000,Москва,2.0,petrol,variator,4WD,29000,0,149,off_roader
13867,Kia Seltos,2021,2135000,Рязань,1.6,petrol,automatic,front_wheel,9000,0,123,off_roader
13868,Kia Seltos,2022,2764217,Санкт-Петербург,1.6,petrol,automatic,4WD,0,1,121,off_roader
13869,Kia Seltos,2022,2764217,Санкт-Петербург,1.6,petrol,automatic,4WD,0,1,121,off_roader
13870,Kia Seltos,2022,2280000,Санкт-Петербург,1.6,petrol,mechanic,front_wheel,0,1,123,off_roader
13871,Kia Seltos,2022,2934900,Санкт-Петербург,1.6,petrol,robot,4WD,0,1,177,off_roader
13872,Kia Seltos,2022,2818000,Киров,2.0,petrol,variator,4WD,2000,0,149,off_roader
13873,Kia Seltos,2022,2818000,Киров,2.0,petrol,variator,4WD,2000,0,149,off_roader
13874,Kia Seltos,2019,1845000,Благовещенск,1.6,petrol,robot,4WD,35000,0,177,off_roader
13875,Kia Seltos,2022,2620000,Краснодар,2.0,petrol,variator,front_wheel,1000,0,149,off_roader
13876,Kia Seltos,2021,1899000,Коломна,1.6,petrol,automatic,front_wheel,14000,0,123,off_roader
13877,Kia Seltos,2022,2499000,Воронеж,2.0,petrol,variator,front_wheel,1000,0,149,off_roader
13878,Kia Seltos,2020,2600000,Хабаровск,2.0,petrol,variator,4WD,45000,0,149,off_roader
13879,Kia Seltos,2023,2498000,Москва,2.0,petrol,variator,front_wheel,4000,0,149,off_roader
13880,Kia Seltos,2020,1630000,Бийск,1.6,petrol,automatic,front_wheel,104000,0,123,off_roader
13881,Kia Seltos,2020,1799000,Челябинск,2.0,petrol,variator,front_wheel,56000,0,149,off_roader
13882,Kia Seltos,2021,2299000,Нижний Новгород,2.0,petrol,variator,front_wheel,17000,0,149,off_roader
13883,Kia Seltos,2022,2304900,Москва,2.0,petrol,variator,front_wheel,0,1,149,off_roader
13884,Kia Seltos,2019,2095000,Владивосток,1.6,petrol,robot,front_wheel,21000,0,177,off_roader
13885,Kia Seltos,2022,2580000,Москва,2.0,petrol,variator,front_wheel,0,1,149,off_roader
13886,Kia Seltos,2022,2900000,Москва,2.0,petrol,variator,4WD,0,1,149,off_roader
13887,Kia Seltos,2022,2580000,Москва,2.0,petrol,variator,front_wheel,0,1,149,off_roader
13888,Kia Seltos,2022,2550000,Москва,2.0,petrol,variator,front_wheel,0,1,149,off_roader
13889,Kia Seltos,2022,2550000,Москва,2.0,petrol,variator,front_wheel,0,1,149,off_roader
13890,Kia Seltos,2022,2750000,Москва,2.0,petrol,variator,front_wheel,0,1,149,off_roader
13891,Kia Seltos,2022,2573310,Москва,2.0,petrol,variator,front_wheel,0,1,149,off_roader
13892,Kia Seltos,2022,2573310,Москва,2.0,petrol,variator,front_wheel,0,1,149,off_roader
13893,Kia Seltos,2021,2050000,Москва,1.6,petrol,mechanic,front_wheel,1000,0,123,off_roader
13894,Kia Seltos,2022,2899000,Таганрог,1.6,petrol,automatic,front_wheel,1000,0,123,off_roader
13895,Kia Seltos,2022,2500000,Уфа,2.0,petrol,variator,front_wheel,1000,0,149,off_roader
13896,Kia Seltos,2022,2399000,Москва,2.0,petrol,variator,front_wheel,1000,0,149,off_roader
13897,Kia Seltos,2022,3240010,Москва,1.6,petrol,robot,4WD,0,1,177,off_roader
13898,Kia Seltos,2022,2009900,Москва,1.6,petrol,automatic,front_wheel,0,1,123,off_roader
13899,Kia Seltos,2022,2159900,Москва,1.6,petrol,automatic,4WD,0,1,121,off_roader
13900,Kia Seltos,2021,2000000,Тюмень,1.6,petrol,automatic,4WD,24000,0,123,off_roader
13901,Kia Seltos,2021,2149000,Иркутск,1.6,petrol,automatic,4WD,1000,0,121,off_roader
13902,Kia Seltos,2022,2730000,Барнаул,2.0,petrol,variator,4WD,0,0,149,off_roader
13903,Kia Seltos,2022,3450900,Томск,1.6,petrol,robot,4WD,0,1,177,off_roader
13904,Kia Seltos,2022,2950000,Миасс,2.0,petrol,variator,front_wheel,0,1,149,off_roader
13905,Kia Seltos,2022,2980000,Москва,2.0,petrol,variator,4WD,0,1,149,off_roader
13906,Kia Seltos,2022,2389000,Москва,1.6,petrol,mechanic,4WD,0,1,121,off_roader
13907,Kia Seltos,2020,2550000,Калининград,2.0,petrol,variator,4WD,15000,0,149,off_roader
13908,Kia Seltos,2020,1950000,Ставрополь,2.0,petrol,variator,front_wheel,75000,0,149,off_roader
13909,Kia Seltos,2020,2750000,Ноябрьск,2.0,petrol,variator,4WD,52000,0,149,off_roader
13910,Kia Seltos,2021,2300000,Ноябрьск,2.0,petrol,variator,front_wheel,17000,0,149,off_roader
13911,Kia Seltos,2019,1990000,Иркутск,1.6,petrol,robot,front_wheel,13000,0,177,off_roader
13912,Kia Seltos,2019,1980000,Владивосток,1.6,petrol,robot,front_wheel,23000,0,177,off_roader
13913,Kia Seltos,2022,2667500,Москва,2.0,petrol,variator,4WD,1000,0,149,off_roader
13914,Kia Seltos,2020,1776000,Москва,1.6,petrol,automatic,front_wheel,67000,0,123,off_roader
13915,Kia Seltos,2022,3099000,Таганрог,2.0,petrol,variator,front_wheel,1000,0,149,off_roader
13916,Kia Seltos,2022,2994900,Сызрань,1.6,petrol,automatic,front_wheel,0,1,123,off_roader
13917,Kia Seltos,2021,1973111,Москва,1.6,petrol,automatic,4WD,39000,0,121,off_roader
13918,Kia Seltos,2022,2513000,Саки,1.6,petrol,automatic,front_wheel,19000,0,123,off_roader
13919,Kia Seltos,2019,2200000,Владивосток,2.0,petrol,automatic,4WD,27000,0,149,off_roader
13920,Kia Seltos,2020,2000000,Иркутск,1.6,petrol,automatic,4WD,50000,0,121,off_roader
13921,Kia Seltos,2022,3540435,Москва,1.6,petrol,robot,4WD,0,1,177,off_roader
13922,Kia Seltos,2020,2500000,Нижневартовск,2.0,petrol,variator,front_wheel,18000,0,149,off_roader
13923,Kia Seltos,2022,4100000,Самара,1.6,petrol,automatic,front_wheel,1000,0,123,off_roader
13924,Kia Seltos,2020,2500000,Самара,1.6,petrol,robot,4WD,16000,0,177,off_roader
13925,Kia Seltos,2019,1990000,Владивосток,1.6,petrol,robot,4WD,64000,0,177,off_roader
13926,Kia Seltos,2021,1729900,Казань,1.6,petrol,automatic,front_wheel,25429,0,123,off_roader
13927,Kia Seltos,2021,2180000,Сочи,1.6,petrol,automatic,4WD,51000,0,121,off_roader
13928,Kia Seltos,2019,1985000,Владивосток,1.6,petrol,robot,front_wheel,50000,0,177,off_roader
13929,Kia Seltos,2022,2369900,Орехово-Зуево,1.6,petrol,mechanic,front_wheel,0,1,123,off_roader
13930,Kia Seltos,2020,2200000,Симферополь,1.6,petrol,automatic,4WD,13000,0,121,off_roader
13931,Kia Seltos,2021,2200000,Хабаровск,1.6,petrol,automatic,4WD,5000,0,121,off_roader
13932,Kia Seltos,2022,2249000,Санкт-Петербург,1.6,petrol,mechanic,front_wheel,0,1,123,off_roader
13933,Kia Seltos,2020,2057000,Москва,2.0,petrol,variator,4WD,61000,0,149,off_roader
13934,Kia Seltos,2019,2150000,Находка,1.6,petrol,robot,4WD,35000,0,177,off_roader
13935,Kia Seltos,2022,3104900,Улан-Удэ,1.6,petrol,robot,4WD,0,1,177,off_roader
13936,Kia Seltos,2022,2320000,Рязань,1.6,petrol,automatic,front_wheel,12000,0,123,off_roader
13937,Kia Seltos,2022,2109900,Москва,1.6,petrol,mechanic,4WD,0,1,121,off_roader
13938,Kia Seltos,2021,2550000,Благовещенск,1.6,petrol,mechanic,4WD,12000,0,121,off_roader
13939,Kia Seltos,2021,2300000,Хабаровск,2.0,petrol,variator,4WD,10000,0,149,off_roader
13940,Kia Seltos,2021,2100000,Благовещенск,1.6,petrol,automatic,front_wheel,25000,0,123,off_roader
13941,Kia Seltos,2022,2635000,Ставрополь,1.6,petrol,automatic,front_wheel,0,0,123,off_roader
13942,Kia Seltos,2022,2370000,Омск,2.0,petrol,variator,front_wheel,1000,0,149,off_roader
13943,Kia Seltos,2022,2600000,Прокопьевск,1.6,petrol,automatic,4WD,0,0,121,off_roader
13944,Kia Seltos,2022,2203900,Красноярск,1.6,petrol,mechanic,4WD,0,1,121,off_roader
13945,Kia Seltos,2022,2750000,Москва,2.0,petrol,variator,front_wheel,0,1,149,off_roader
13946,Kia Seltos,2020,2274000,Москва,2.0,petrol,variator,4WD,44000,0,149,off_roader
13947,Kia Seltos,2020,2027000,Балашиха,2.0,petrol,variator,4WD,91000,0,149,off_roader
13948,Kia Seltos,2020,1725000,Москва,1.6,petrol,automatic,front_wheel,104000,0,123,off_roader
13949,Kia Seltos,2022,2650000,Тверь,1.6,petrol,automatic,front_wheel,1000,0,123,off_roader
13950,Kia Seltos,2022,2650000,Тверь,1.6,petrol,automatic,front_wheel,1000,0,123,off_roader
13951,Kia Seltos,2021,2650000,Усть-Лабинск,1.6,petrol,automatic,4WD,48000,0,121,off_roader
13952,Kia Seltos,2020,2200000,Москва,1.6,petrol,robot,4WD,31000,0,177,off_roader
13953,Kia Seltos,2020,2300000,Ростов-на-Дону,1.6,petrol,automatic,front_wheel,21000,0,123,off_roader
13954,Kia Seltos,2019,1979000,Урай,1.6,petrol,robot,front_wheel,67000,0,177,off_roader
13955,Kia Seltos,2022,2304900,Москва,2.0,petrol,variator,front_wheel,0,1,149,off_roader
13956,Kia Seltos,2021,2365000,Тамбов,2.0,petrol,variator,front_wheel,13000,0,149,off_roader
13957,Kia Seltos,2021,2150000,Усолье-Сибирское,2.0,petrol,variator,4WD,12000,0,149,off_roader
13958,Kia Seltos,2020,2070000,Кемерово,1.6,petrol,automatic,4WD,20000,0,121,off_roader
13959,Kia Seltos,2021,2044100,Москва,2.0,petrol,variator,front_wheel,18000,0,149,off_roader
13960,Kia Seltos,2019,2067000,Хабаровск,1.6,petrol,robot,front_wheel,13000,0,177,off_roader
13961,Kia Seltos,2021,2000000,Севастополь,1.6,petrol,automatic,front_wheel,6000,0,123,off_roader
13962,Kia Seltos,2022,2095000,Мариинск,1.6,petrol,mechanic,front_wheel,9000,0,123,off_roader
13963,Kia Seltos,2021,2400000,Уфа,1.6,petrol,automatic,4WD,30000,0,121,off_roader
13964,Kia Seltos,2022,2662600,Санкт-Петербург,1.6,petrol,automatic,front_wheel,0,1,123,off_roader
13965,Kia Seltos,2020,1850000,Алушта,2.0,petrol,variator,front_wheel,114000,0,149,off_roader
13966,Kia Seltos,2021,2350000,Чита,2.0,petrol,variator,front_wheel,15000,0,149,off_roader
13967,Kia Seltos,2022,2870000,Белгород,2.0,petrol,variator,4WD,0,1,149,off_roader
13968,Kia Seltos,2022,2870000,Белгород,2.0,petrol,variator,4WD,0,1,149,off_roader
13969,Kia Seltos,2022,2590000,Белгород,1.6,petrol,automatic,4WD,0,1,121,off_roader
13970,Kia Seltos,2022,2860000,Белгород,2.0,petrol,variator,front_wheel,0,1,149,off_roader
13971,Kia Seltos,2022,2860000,Белгород,2.0,petrol,variator,front_wheel,0,1,149,off_roader
13972,Kia Seltos,2022,2590000,Белгород,1.6,petrol,automatic,4WD,0,1,121,off_roader
13973,Kia Seltos,2021,2380000,Симферополь,1.6,petrol,automatic,4WD,25000,0,121,off_roader
13974,Kia Seltos,2020,2314000,Минеральные Воды,2.0,petrol,variator,front_wheel,29000,0,149,off_roader
13975,Kia Seltos,2021,2700000,Северск,2.0,petrol,variator,4WD,23000,0,149,off_roader
13976,Kia Seltos,2021,2395000,Севастополь,1.6,petrol,automatic,4WD,17000,0,121,off_roader
13977,Kia Seltos,2021,2486000,Екатеринбург,2.0,petrol,variator,front_wheel,12000,0,149,off_roader
13978,Kia Seltos,2022,2385600,Москва,1.6,petrol,mechanic,front_wheel,0,1,123,off_roader
13979,Kia Seltos,2020,1940000,Белово,1.6,petrol,automatic,front_wheel,59000,0,123,off_roader
13980,Kia Seltos,2021,2150000,Чита,2.0,petrol,variator,front_wheel,19000,0,149,off_roader
13981,Kia Seltos,2022,2209900,Белгород,1.6,petrol,automatic,front_wheel,0,1,123,off_roader
13982,Kia Seltos,2020,2300000,Благовещенск,2.0,petrol,variator,front_wheel,14000,0,149,off_roader
13983,Kia Seltos,2021,2390000,Москва,1.6,petrol,robot,4WD,21000,0,177,off_roader
13984,Kia Seltos,2020,1850000,Пермь,1.6,petrol,automatic,4WD,112000,0,121,off_roader
13985,Kia Seltos,2021,2430000,Екатеринбург,2.0,petrol,variator,4WD,11000,0,149,off_roader
13986,Kia Seltos,2020,2080000,Находка,1.6,diesel,robot,4WD,29000,0,136,off_roader
13987,Kia Seltos,2022,2849900,Владивосток,1.6,petrol,automatic,front_wheel,0,1,123,off_roader
13988,Kia Seltos,2022,2680000,Благовещенск,2.0,petrol,variator,front_wheel,8000,0,149,off_roader
13989,Kia Seltos,2021,2320000,Москва,1.6,petrol,mechanic,front_wheel,25429,1,123,off_roader
13990,Kia Seltos,2022,2899000,Воронеж,2.0,petrol,variator,4WD,1000,0,149,off_roader
13991,Kia Seltos,2021,2400000,Десногорск,2.0,petrol,variator,front_wheel,3000,0,149,off_roader
13992,Kia Seltos,2022,2981800,Челябинск,2.0,petrol,variator,4WD,1000,0,149,off_roader
13993,Kia Seltos,2022,2981800,Челябинск,2.0,petrol,variator,4WD,1000,0,149,off_roader
13994,Kia Seltos,2022,2148759,Москва,1.6,petrol,mechanic,front_wheel,0,1,123,off_roader
13995,Kia Seltos,2020,2175000,Альметьевск,2.0,petrol,variator,4WD,50000,0,149,off_roader
13996,Kia Seltos,2022,2994000,Ставрополь,2.0,petrol,variator,front_wheel,1000,0,149,off_roader
13997,Kia Seltos,2022,2159900,Москва,1.6,petrol,automatic,4WD,0,1,121,off_roader
13998,Kia Seltos,2022,2386024,Чита,1.6,petrol,automatic,front_wheel,0,1,123,off_roader
13999,Kia Seltos,2022,2395012,Чита,1.6,petrol,automatic,front_wheel,0,1,123,off_roader
14000,Kia Seltos,2022,2385147,Чита,1.6,petrol,automatic,front_wheel,0,1,123,off_roader
14001,Kia Seltos,2022,2393284,Чита,1.6,petrol,automatic,front_wheel,0,1,123,off_roader
14002,Kia Seltos,2022,2394900,Чита,1.6,petrol,automatic,front_wheel,0,1,123,off_roader
14003,Kia Seltos,2022,2439900,Волгоград,1.6,petrol,mechanic,front_wheel,0,1,123,off_roader
14004,Kia Seltos,2022,2254900,Санкт-Петербург,2.0,petrol,variator,front_wheel,0,1,149,off_roader
14005,Kia Seltos,2021,2200000,Находка,2.0,petrol,variator,front_wheel,13000,0,149,off_roader
14006,Kia Seltos,2022,3341600,Москва,1.6,petrol,robot,4WD,0,1,177,off_roader
14007,Kia Seltos,2022,2549000,Воронеж,2.0,petrol,variator,front_wheel,1000,0,149,off_roader
14008,Kia Seltos,2022,2899000,Воронеж,2.0,petrol,variator,4WD,1000,0,149,off_roader
14009,Kia Seltos,2022,2649000,Воронеж,2.0,petrol,variator,front_wheel,1000,0,149,off_roader
14010,Kia Seltos,2020,1900000,Иркутск,1.6,petrol,automatic,front_wheel,16000,0,123,off_roader
14011,Kia Seltos,2022,2474710,Москва,2.0,petrol,variator,front_wheel,0,1,149,off_roader
14012,Kia Seltos,2022,2460000,Омск,2.0,petrol,variator,front_wheel,0,0,149,off_roader
14013,Kia Seltos,2022,2247000,Сочи,2.0,petrol,variator,front_wheel,7000,0,149,off_roader
14014,Kia Seltos,2022,2470000,Тольятти,2.0,petrol,variator,front_wheel,0,1,149,off_roader
14015,Kia Seltos,2021,2800000,Томск,1.6,petrol,automatic,4WD,25000,0,121,off_roader
14016,Kia Seltos,2022,2350000,Оренбург,2.0,petrol,variator,front_wheel,1000,0,149,off_roader
14017,Kia Seltos,2022,2664900,Улан-Удэ,2.0,petrol,variator,front_wheel,0,1,149,off_roader
14018,Kia Seltos,2022,2634900,Улан-Удэ,1.6,petrol,automatic,front_wheel,0,1,123,off_roader
14019,Kia Seltos,2022,2834900,Улан-Удэ,2.0,petrol,variator,front_wheel,0,1,149,off_roader
14020,Kia Seltos,2022,2579000,Новосибирск,2.0,petrol,variator,front_wheel,0,0,149,off_roader
14021,Kia Seltos,2021,2397000,Сочи,2.0,petrol,variator,4WD,14000,0,149,off_roader
14022,Kia Seltos,2020,2500000,Улан-Удэ,2.0,petrol,variator,4WD,40000,0,149,off_roader
14023,Kia Seltos,2022,2549000,Воронеж,2.0,petrol,variator,front_wheel,1000,0,149,off_roader
14024,Kia Seltos,2022,3050000,Челябинск,1.6,petrol,automatic,4WD,1000,0,121,off_roader
14025,Kia Seltos,2022,2899000,Иркутск,2.0,petrol,variator,4WD,7000,0,149,off_roader
14026,Kia Seltos,2019,2098000,Хабаровск,1.6,petrol,robot,4WD,47000,0,177,off_roader
14027,Kia Seltos,2020,1900000,Симферополь,2.0,petrol,variator,4WD,100000,0,149,off_roader
14028,Kia Seltos,2022,2450000,Симферополь,2.0,petrol,variator,front_wheel,5000,0,149,off_roader
14029,Kia Seltos,2021,2600000,Братск,1.6,petrol,automatic,front_wheel,20000,0,123,off_roader
14030,Kia Seltos,2019,1720000,Корея → Хабаровск,1.6,petrol,robot,4WD,4000,0,177,off_roader
14031,Kia Seltos,2019,1632000,Корея → Хабаровск,1.6,petrol,robot,front_wheel,42000,0,177,off_roader
14032,Kia Seltos,2019,1610000,Корея → Хабаровск,1.6,diesel,robot,4WD,43000,0,136,off_roader
14033,Kia Seltos,2019,1654000,Корея → Хабаровск,1.6,diesel,robot,front_wheel,22000,0,136,off_roader
14034,Kia Seltos,2019,1570516,Корея → Краснодар,1.6,diesel,robot,front_wheel,89000,0,136,off_roader
14035,Kia Seltos,2021,2100000,Севастополь,1.6,petrol,automatic,front_wheel,20000,0,123,off_roader
14036,Kia Seltos,2020,1995000,Москва,2.0,petrol,variator,front_wheel,58000,0,149,off_roader
14037,Kia Picanto,2018,1099500,Краснодар,1.2,petrol,automatic,front_wheel,70000,0,84,hatchback
14038,Kia Picanto,2012,619000,Краснодар,1.2,petrol,automatic,front_wheel,80000,0,85,hatchback
14039,Kia Picanto,2005,269000,Шуя,1.0,petrol,mechanic,front_wheel,139000,0,62,hatchback
14040,Kia Picanto,2011,570000,Стрежевой,1.2,petrol,automatic,front_wheel,105000,0,85,hatchback
14041,Kia Picanto,2022,1608000,Красноярск,1.0,petrol,automatic,front_wheel,2000,0,67,hatchback
14042,Kia Picanto,2007,339900,Самара,1.0,petrol,mechanic,front_wheel,153000,0,60,hatchback
14043,Kia Picanto,2017,1070000,Екатеринбург,1.2,petrol,automatic,front_wheel,72000,0,84,hatchback
14044,Kia Picanto,2009,500000,Ноябрьск,1.0,petrol,mechanic,front_wheel,80000,0,62,hatchback
14045,Kia Picanto,2012,460000,Ангарск,1.0,petrol,mechanic,front_wheel,129000,0,69,hatchback
14046,Kia Picanto,2022,1630900,Новосибирск,1.0,petrol,automatic,front_wheel,0,1,67,hatchback
14047,Kia Picanto,2022,1527000,Барнаул,1.0,petrol,automatic,front_wheel,0,0,67,hatchback
14048,Kia Picanto,2022,1570900,Санкт-Петербург,1.0,petrol,automatic,front_wheel,0,1,67,hatchback
14049,Kia Picanto,2022,1902575,Санкт-Петербург,1.0,petrol,automatic,front_wheel,0,1,67,hatchback
14050,Kia Picanto,2022,1902575,Санкт-Петербург,1.0,petrol,automatic,front_wheel,0,1,67,hatchback
14051,Kia Picanto,2022,1902575,Санкт-Петербург,1.0,petrol,automatic,front_wheel,0,1,67,hatchback
14052,Kia Picanto,2022,1749900,Липецк,1.0,petrol,automatic,front_wheel,0,1,67,hatchback
14053,Kia Picanto,2022,1799900,Липецк,1.0,petrol,automatic,front_wheel,0,1,67,hatchback
14054,Kia Picanto,2014,500000,Красноярск,1.0,petrol,mechanic,front_wheel,96000,0,69,hatchback
14055,Kia Picanto,2021,1510000,Московский,1.0,petrol,automatic,front_wheel,2000,0,67,hatchback
14056,Kia Picanto,2015,715000,Челябинск,1.0,petrol,mechanic,front_wheel,87000,0,69,hatchback
14057,Kia Picanto,2007,440000,Шахты,1.1,petrol,automatic,front_wheel,201422,0,65,hatchback
14058,Kia Picanto,2022,1570900,Санкт-Петербург,1.0,petrol,automatic,front_wheel,0,1,67,hatchback
14059,Kia Picanto,2015,989789,Санкт-Петербург,1.3,petrol,automatic,front_wheel,70000,0,85,hatchback
14060,Kia Picanto,2005,280000,Армавир,1.0,petrol,mechanic,front_wheel,218250,0,62,hatchback
14061,Kia Picanto,2006,269000,Кострома,1.0,petrol,mechanic,front_wheel,184000,0,62,hatchback
14062,Kia Picanto,2012,668000,Красноярск,1.2,petrol,automatic,front_wheel,45000,0,85,hatchback
14063,Kia Picanto,2018,1209000,Балашиха,1.2,petrol,automatic,front_wheel,55000,0,84,hatchback
14064,Kia Picanto,2013,600000,Тюмень,1.2,petrol,automatic,front_wheel,147000,0,85,hatchback
14065,Kia Picanto,2007,345000,Томск,1.1,petrol,automatic,front_wheel,119000,0,65,hatchback
14066,Kia Picanto,2010,520000,Сургут,1.1,petrol,automatic,front_wheel,108000,0,65,hatchback
14067,Kia Picanto,2022,1595000,Москва,1.0,petrol,automatic,front_wheel,0,1,67,hatchback
14068,Kia Picanto,2021,1300000,Усть-Лабинск,1.2,petrol,automatic,front_wheel,25000,0,84,hatchback
14069,Kia Picanto,2010,435000,Уфа,1.1,petrol,automatic,front_wheel,78000,0,65,hatchback
14070,Kia Picanto,2004,340000,Краснодар,1.1,petrol,automatic,front_wheel,92000,0,65,hatchback
14071,Kia Picanto,2014,720000,Новосибирск,1.2,petrol,automatic,front_wheel,103000,0,85,hatchback
14072,Kia Picanto,2015,890000,Ачинск,1.2,petrol,automatic,front_wheel,91000,0,85,hatchback
14074,Kia Picanto,2013,690000,Кемерово,1.2,petrol,automatic,front_wheel,148000,0,85,hatchback
14075,Kia Picanto,2013,715000,Томск,1.2,petrol,automatic,front_wheel,92000,0,85,hatchback
14076,Kia Picanto,2022,1560000,Москва,1.0,petrol,automatic,front_wheel,0,1,67,hatchback
14077,Kia Picanto,2022,1749900,Липецк,1.0,petrol,automatic,front_wheel,0,1,67,hatchback
14078,Kia Picanto,2022,1671000,Москва,1.0,petrol,automatic,front_wheel,0,1,67,hatchback
14079,Kia Picanto,2008,410000,Екатеринбург,1.1,petrol,mechanic,front_wheel,162000,0,65,hatchback
14080,Kia Picanto,2018,942000,Кемерово,1.0,petrol,mechanic,front_wheel,44000,0,67,hatchback
14081,Kia Picanto,2019,1150000,Санкт-Петербург,1.2,petrol,automatic,front_wheel,54000,0,84,hatchback
14082,Kia Picanto,2012,479000,Сургут,1.0,petrol,mechanic,front_wheel,76000,0,69,hatchback
